Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Scott Wilson,C,wilsosc01,0,877,25.0,38.4,4.0,6.2,10.2,-5.4,11.6,0.56,4.0,0.0,0.0,0.4,6.0,0.2,0.0,59.4,7.540000000000001
Tom Wilson,RW,wilsoto01,1,878,23.0,74.6,14.2,18.0,32.2,6.0,140.8,2.96,11.8,1.6,0.8,1.8,16.4,1.2,0.4,120.2,11.28
Tommy Wingels,C,wingeto01,0,879,28.0,72.0,7.666666666666667,8.0,15.666666666666666,-10.666666666666666,45.0,0.7000000000000001,6.333333333333333,0.6666666666666666,0.6666666666666666,1.0,6.666666666666667,0.6666666666666666,0.6666666666666666,92.66666666666667,8.466666666666667
Kailer Yamamoto,RW,yamamka01,0,880,20.0,17.666666666666668,4.0,6.333333333333333,10.333333333333334,3.0,5.333333333333333,1.1333333333333335,3.3333333333333335,0.6666666666666666,0.0,0.0,5.666666666666667,0.6666666666666666,0.0,26.666666666666668,10.9
Daniel Winnik,C,winnida01,0,880,31.0,76.33333333333333,8.0,14.333333333333334,22.333333333333332,8.0,38.0,1.8333333333333333,7.333333333333333,0.0,0.6666666666666666,1.0,14.0,0.3333333333333333,0.0,88.33333333333333,9.266666666666667
Miles Wood,LW,woodmi01,0,883,22.0,53.6,9.6,9.6,19.2,-11.2,63.6,1.56,8.4,1.2,0.0,0.8,8.8,0.8,0.0,115.4,6.58
Nail Yakupov,RW,yakupna01,0,886,23.0,52.666666666666664,6.666666666666667,9.333333333333334,16.0,-5.666666666666667,21.333333333333332,1.2333333333333334,5.333333333333333,1.3333333333333333,0.0,0.6666666666666666,7.333333333333333,2.0,0.0,85.33333333333333,8.166666666666666
Pavel Zacha,C,zachapa01,0,888,20.0,53.2,7.4,14.2,21.6,-6.8,15.6,1.6,3.6,2.8,1.0,1.0,10.0,3.6,0.6,78.8,7.6
Travis Zajac,C,zajactr01,1,890,32.0,73.2,13.6,23.2,36.8,-10.0,26.2,3.1,8.2,4.0,1.4,1.4,16.6,5.6,1.0,104.0,13.040000000000001
Henrik Zetterberg,LW,zettehe01,1,892,36.0,82.0,13.666666666666666,44.333333333333336,58.0,0.3333333333333333,20.0,5.3,12.0,1.6666666666666667,0.0,1.6666666666666667,28.333333333333332,16.0,0.0,196.33333333333334,6.966666666666666
Mika Zibanejad,C,zibanmi01,1,893,24.0,69.6,26.6,30.2,56.8,-3.8,21.8,6.279999999999999,16.0,9.2,1.4,4.8,20.2,9.4,0.6,191.8,13.66
Dainius Zubrus,C,zubruda01,0,896,37.0,50.0,3.0,4.0,7.0,4.0,20.0,0.4,3.0,0.0,0.0,0.0,4.0,0.0,0.0,33.0,9.1
Mats Zuccarello,LW,zuccama01,1,897,30.0,70.8,16.8,33.2,50.0,-2.0,27.6,4.82,13.0,3.8,0.0,2.6,22.8,10.4,0.0,146.6,11.940000000000001
Jason Zucker,LW,zuckeja01,1,898,26.0,74.6,21.8,21.6,43.4,5.0,28.6,5.0,17.0,4.4,0.4,4.0,16.6,4.6,0.4,175.4,12.74
Filip Zadina,RW,zadinfi01,0,898,19.5,18.5,4.5,4.5,9.0,-9.0,1.0,0.65,2.0,2.5,0.0,0.5,2.5,2.0,0.0,39.0,9.45
