Player,Pos,Id,label,Rk,Age,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%
Ladislav Nagy,LW,nagyla01,0,511,27.0,56.333333333333336,12.0,33.666666666666664,45.666666666666664,0.3333333333333333,48.666666666666664,4.2,7.333333333333333,4.333333333333333,0.3333333333333333,2.0,16.0,17.333333333333332,0.3333333333333333,118.66666666666667,10.366666666666667
Rick Nash,LW,nashri01,0,512,23.0,72.6,33.8,31.4,65.2,1.6,65.8,8.040000000000001,22.2,9.2,2.4,5.2,18.8,11.6,1.0,248.8,13.959999999999999
Tyson Nash,LW,nashty01,1,513,30.0,50.0,0.0,6.0,6.0,-7.0,84.0,-0.6,0.0,0.0,0.0,0.0,5.0,0.0,1.0,44.0,0.0
Markus Näslund,LW,nasluma02,0,514,33.5,81.75,26.25,33.75,60.0,-8.25,55.75,6.225,16.5,9.75,0.0,2.25,17.0,16.75,0.0,234.5,11.15
Petr Nedved,C,nedvepe01,1,517,34.5,46.5,4.5,14.0,18.5,-19.5,49.0,0.25,2.5,2.0,0.0,0.5,6.5,7.0,0.5,64.5,6.449999999999999
Chris Neil,RW,neilch01,1,518,28.0,71.4,9.4,13.2,22.6,-0.4,180.2,1.6199999999999999,7.0,2.4,0.0,1.2,11.8,1.4,0.0,100.4,8.819999999999999
Scott Nichol,C,nichosc01,1,519,33.0,57.6,5.6,7.6,13.2,4.4,68.6,0.8400000000000001,4.4,0.2,1.0,0.6,6.2,0.6,0.8,65.2,9.040000000000001
Frans Nielsen,C,nielsfr01,1,519,23.5,41.5,6.0,13.0,19.0,-0.25,6.0,1.5750000000000002,4.75,0.75,0.5,1.0,7.25,5.25,0.5,67.5,8.950000000000001
Eric Nickulas,RW,nickuer01,1,520,30.0,16.0,2.0,4.0,6.0,2.0,8.0,0.6,2.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,14.3
Rob Niedermayer,C,niedero01,1,521,33.0,77.2,10.4,12.4,22.8,-5.2,61.4,1.0,8.6,1.0,0.8,1.0,9.2,2.6,0.6,107.6,9.86
Ville Nieminen,LW,niemivi01,1,523,28.5,57.0,4.5,8.5,13.0,-0.5,53.0,0.55,4.0,0.0,0.5,1.0,7.5,0.5,0.5,78.5,4.65
James Neal,LW,nealja01,0,523,21.5,77.5,25.5,20.5,46.0,-8.0,57.5,4.9,19.5,5.5,0.5,3.0,15.5,4.5,0.5,185.5,13.75
Joe Nieuwendyk*,C,nieuwjo01,0,524,39.5,40.0,15.5,16.5,32.0,-3.0,25.0,3.35,11.0,4.5,0.0,2.5,9.0,7.5,0.0,112.5,15.0
Owen Nolan,RW,nolanow01,0,525,35.5,71.25,18.25,19.25,37.5,-0.75,48.25,3.975,12.25,4.75,1.25,3.0,13.0,6.25,0.0,154.0,11.925
Marcus Nilson,LW,nilsoma01,1,526,28.0,60.0,4.666666666666667,7.666666666666667,12.333333333333334,7.333333333333333,21.0,0.7000000000000001,4.0,0.6666666666666666,0.0,1.0,7.0,0.6666666666666666,0.0,66.33333333333333,6.933333333333334
Robert Nilsson,C,nilssro01,1,527,23.0,50.4,7.4,16.2,23.6,-3.0,18.0,1.9,5.2,2.2,0.0,0.6,11.6,4.6,0.0,72.2,10.64
Petteri Nokelainen,C,nokelpe01,1,528,22.25,47.25,4.25,4.25,8.5,-2.0,16.5,0.375,4.0,0.0,0.25,0.5,3.5,0.5,0.25,49.25,9.5
Niklas Nordgren,LW,nordgni01,1,529,26.0,58.0,4.0,2.0,6.0,-8.0,34.0,-0.1,4.0,0.0,0.0,0.0,2.0,0.0,0.0,38.0,10.5
Jiri Novotny,C,novotji01,1,533,23.5,47.25,5.0,7.75,12.75,-3.75,16.5,0.47500000000000003,4.25,0.25,0.5,0.0,6.25,1.0,0.5,60.25,9.2
Andreas Nodl,RW,nodlan01,1,535,21.5,24.0,0.5,2.0,2.5,-8.5,1.0,-0.5,0.5,0.0,0.0,0.0,2.0,0.0,0.0,17.5,1.5
Michael Nylander,C,nylanmi01,0,535,34.5,68.0,17.25,40.75,58.0,6.0,43.5,5.75,10.0,7.25,0.0,2.75,27.5,13.25,0.0,132.25,12.875
Eric Nystrom,LW,nystrer01,1,536,24.25,51.0,4.75,5.0,9.75,-3.25,47.75,0.425,4.5,0.0,0.25,1.25,4.5,0.0,0.5,54.0,8.4
Patrick O'Sullivan,C,osullpa01,0,538,22.5,70.0,13.5,23.75,37.25,-13.75,27.5,2.775,9.75,2.5,1.25,1.75,15.75,7.5,0.5,190.5,6.85
Jeff O'Neill,C,oneilje01,0,539,29.5,74.0,19.5,20.5,40.0,-9.0,59.0,3.75,9.5,10.0,0.0,4.5,14.5,6.0,0.0,167.0,11.649999999999999
Rostislav Olesz,C,oleszro01,1,542,22.0,61.0,10.2,12.8,23.0,-1.6,20.8,1.7,8.0,2.0,0.2,2.0,10.6,2.0,0.2,131.0,7.62
Kyle Okposo,RW,okposky01,1,542,20.0,51.333333333333336,13.0,19.0,32.0,-8.333333333333334,24.0,2.733333333333333,8.333333333333334,4.666666666666667,0.0,2.6666666666666665,10.666666666666666,7.333333333333333,1.0,143.0,10.6
Ben Ondrus,RW,ondrube01,1,545,24.5,13.0,0.0,0.5,0.5,-5.0,19.25,-0.375,0.0,0.0,0.0,0.0,0.5,0.0,0.0,7.5,0.0
Cal O'Reilly,C,oreilca01,1,547,22.5,21.0,2.5,5.5,8.0,1.5,3.0,0.7,2.0,0.5,0.0,0.0,5.0,0.5,0.0,14.5,29.35
Colton Orr,RW,orrco01,1,547,25.0,65.2,1.6,1.8,3.4,-6.6,157.6,-0.4,1.6,0.0,0.0,0.6,1.8,0.0,0.0,26.2,4.9399999999999995
Vladimir Orszagh,RW,orszavl01,1,548,28.0,16.0,4.0,5.0,9.0,-2.0,14.0,0.8,3.0,1.0,0.0,0.0,5.0,0.0,0.0,23.0,17.4
Jed Ortmeyer,RW,ortmeje01,1,549,29.0,49.6,3.8,5.2,9.0,1.0,25.8,0.31999999999999995,3.4,0.0,0.4,0.4,4.4,0.2,0.6,72.0,4.12
Steve Ott,C,ottst01,1,550,25.0,62.2,11.4,14.6,26.0,-2.4,129.6,2.2399999999999998,8.4,2.6,0.4,1.0,11.6,2.4,0.6,94.6,9.5
Michel Ouellet,RW,ouellmi01,1,551,24.5,47.5,13.0,16.0,29.0,-1.0,14.5,3.125,6.25,6.75,0.0,0.5,10.5,5.25,0.25,92.5,11.025
Alex Ovechkin,LW,ovechal01,0,552,22.0,79.2,53.8,52.0,105.8,12.8,61.0,14.1,34.8,18.2,0.8,8.2,28.6,23.4,0.0,431.8,12.54
Peter Olvecky,LW,olvecpe01,1,553,23.5,16.0,1.0,2.5,3.5,0.5,6.0,0.3,1.0,0.0,0.0,0.5,1.5,1.0,0.0,9.5,10.5
P.A. Parenteau,LW,parenpi01,1,555,24.5,13.5,1.5,3.0,4.5,-1.5,3.0,0.3,1.0,0.5,0.0,0.0,1.5,1.5,0.0,22.5,3.95
Samuel Pahlsson,C,pahlssa01,1,555,30.0,72.8,7.0,12.2,19.2,-6.6,35.2,0.22000000000000003,5.6,0.2,1.2,1.4,10.6,1.0,0.6,100.4,6.859999999999999
Daniel Paille,LW,paillda01,1,556,23.0,53.8,9.0,10.2,19.2,3.2,13.2,1.8800000000000001,8.2,0.0,0.8,0.8,9.4,0.0,0.8,74.0,10.8
Ziggy Pálffy,RW,palffzi01,0,557,33.0,42.0,11.0,31.0,42.0,5.0,12.0,3.8,9.0,2.0,0.0,2.0,22.0,9.0,0.0,112.0,9.8
Jay Pandolfo,LW,pandoja01,1,558,33.0,66.2,8.8,9.2,18.0,-3.0,12.4,0.9,8.4,0.0,0.4,1.2,8.8,0.2,0.2,87.4,9.879999999999999
Zach Parise,C,parisza01,0,559,23.0,81.4,32.0,35.0,67.0,12.6,27.8,8.620000000000001,22.8,8.8,0.4,6.6,20.8,13.6,0.6,271.4,11.7
Richard Park,C,parkri01,1,560,31.0,75.2,10.6,17.0,27.6,-4.8,28.8,1.9400000000000002,7.6,1.0,2.0,2.2,14.6,1.6,0.8,121.2,8.879999999999999
T.J. Oshie,C,oshietj01,0,560,22.5,66.5,16.0,27.5,43.5,7.5,33.0,4.85,11.5,3.5,1.0,2.0,15.5,10.5,1.5,129.5,12.65
Ryan O'Reilly,C,oreilry01,1,560,18.0,81.0,8.0,18.0,26.0,4.0,18.0,1.2,6.0,0.0,2.0,2.0,18.0,0.0,0.0,135.0,5.9
Scott Parker,RW,parkesc01,1,561,29.0,18.666666666666668,0.6666666666666666,0.3333333333333333,1.0,1.0,45.333333333333336,0.03333333333333333,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,5.333333333333333,12.233333333333334
Joe Pavelski,C,paveljo01,0,561,23.5,68.75,20.75,23.75,44.5,2.75,29.5,5.1,13.5,6.0,1.25,3.75,13.0,10.25,0.5,203.0,10.55
Mark Parrish,RW,parrima01,1,562,30.0,55.6,14.4,12.2,26.6,-4.0,15.2,2.6399999999999997,8.0,6.4,0.0,2.4,7.0,5.2,0.0,85.8,13.780000000000001
George Parros,RW,parroge01,1,563,28.0,57.8,2.6,2.4,5.0,2.6,138.8,0.3,2.6,0.0,0.0,0.0,2.4,0.0,0.0,28.8,8.78
Rod Pelley,C,pellero02,1,564,23.333333333333332,43.333333333333336,1.3333333333333333,4.0,5.333333333333333,-3.3333333333333335,19.666666666666668,0.0,1.3333333333333333,0.0,0.0,0.3333333333333333,3.6666666666666665,0.3333333333333333,0.0,47.0,2.033333333333333
Serge Payer,C,payerse01,1,564,26.5,38.0,1.0,2.0,3.0,-4.0,13.0,-0.5,1.0,0.0,0.0,0.0,2.0,0.0,0.0,37.0,1.45
Max Pacioretty,LW,pacioma01,1,565,20.5,43.0,3.0,9.5,12.5,-4.0,23.5,0.6,2.5,0.5,0.0,0.0,7.0,2.5,0.0,65.5,4.699999999999999
Ville Peltonen,LW,peltovi01,1,565,34.0,69.0,11.333333333333334,18.0,29.333333333333332,3.6666666666666665,26.333333333333332,2.3666666666666667,9.666666666666666,1.6666666666666667,0.0,0.3333333333333333,16.0,1.6666666666666667,0.3333333333333333,124.66666666666667,8.733333333333333
Cam Paddock,C,paddoca01,1,566,25.0,16.0,2.0,1.0,3.0,-4.0,0.0,0.1,2.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,11.8
Michael Peca,C,pecami01,1,566,32.5,60.5,6.25,17.25,23.5,-2.25,59.5,1.3,4.5,1.25,0.5,2.0,12.0,4.0,1.25,77.5,8.125
Dustin Penner,RW,pennedu01,0,567,25.0,68.6,21.0,18.8,39.8,0.4,43.2,4.5200000000000005,13.4,7.6,0.0,3.2,12.8,6.0,0.0,158.2,12.5
Alexander Perezhogin,RW,perezal01,1,568,22.5,64.0,7.5,9.5,17.0,8.0,43.0,1.6,5.5,2.0,0.0,1.5,8.0,1.5,0.0,106.0,7.050000000000001
Joel Perrault,C,perrajo01,1,569,24.0,17.8,2.4,2.8,5.2,-3.4,13.6,0.3,1.8,0.6,0.0,0.4,1.8,1.0,0.0,29.4,10.620000000000001
Eric Perrin,C,perrier01,0,570,32.0,80.33333333333333,10.666666666666666,24.0,34.666666666666664,-4.666666666666667,30.666666666666668,2.2333333333333334,7.666666666666667,1.6666666666666667,1.3333333333333333,0.0,16.333333333333332,3.3333333333333335,4.333333333333333,127.0,8.299999999999999
Yanic Perreault,C,perreya01,0,570,35.0,62.666666666666664,17.333333333333332,19.0,36.333333333333336,-1.6666666666666667,29.333333333333332,3.733333333333333,11.666666666666666,5.666666666666667,0.0,2.3333333333333335,11.0,7.666666666666667,0.3333333333333333,109.33333333333333,15.833333333333334
Nathan Perrott,RW,perrona01,1,571,29.0,26.0,2.0,1.0,3.0,-3.0,56.0,0.1,2.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,10.5
David Perron,LW,perroda01,0,572,20.0,75.0,16.0,25.333333333333332,41.333333333333336,6.333333333333333,49.333333333333336,4.666666666666667,11.666666666666666,4.0,0.3333333333333333,2.0,18.0,7.0,0.3333333333333333,131.66666666666666,13.466666666666669
Corey Perry,RW,perryco01,0,572,22.0,73.6,23.6,30.6,54.2,7.0,86.6,6.32,16.4,7.0,0.2,3.8,18.4,12.0,0.2,209.0,11.580000000000002
Toby Petersen,C,peterto01,1,573,29.5,51.75,4.75,6.25,11.0,-3.5,7.0,0.47500000000000003,4.0,0.0,0.75,0.25,6.0,0.25,0.0,72.0,4.925
Andrew Peters,LW,peteran01,1,573,27.0,37.4,0.4,0.6,1.0,-2.8,99.8,-0.22000000000000003,0.4,0.0,0.0,0.0,0.6,0.0,0.0,13.6,2.1799999999999997
Ronald Petrovicky,RW,petroro02,1,575,28.5,45.5,5.5,7.5,13.0,-2.0,45.0,0.8,4.5,1.0,0.0,1.5,7.0,0.5,0.0,48.5,11.25
Rich Peverley,C,peverri01,1,576,25.5,48.5,10.5,17.0,27.5,0.5,19.25,2.65,7.5,2.25,0.75,3.5,12.5,3.5,1.0,83.75,9.425
Matt Pettinger,LW,pettima01,1,577,27.0,55.8,10.2,10.0,20.2,-7.4,25.4,1.3199999999999998,6.4,2.2,1.6,1.6,6.6,2.8,0.6,92.4,11.26
Alexandre Picard,LW,picaral02,1,580,22.0,13.4,0.0,0.4,0.4,-1.8,11.6,-0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,10.6,0.0
Antti Pihlstrom,LW,pihlsan01,1,582,23.5,27.0,1.0,2.5,3.5,-1.0,5.0,-0.1,0.5,0.5,0.0,0.0,2.5,0.0,0.0,44.5,1.15
Lasse Pirjeta,C,pirjela01,1,583,31.0,25.0,4.0,3.0,7.0,4.0,18.0,0.8,4.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,13.3
Fernando Pisani,RW,pisanfe01,1,584,31.0,58.2,11.2,10.8,22.0,-3.6,26.8,1.7600000000000002,8.8,2.0,0.4,1.0,8.6,1.6,0.6,99.0,10.84
Geoff Platt,C,plattge01,1,586,21.0,15.333333333333334,1.3333333333333333,3.3333333333333335,4.666666666666667,-0.3333333333333333,9.333333333333334,0.3333333333333333,1.3333333333333333,0.0,0.0,0.0,3.0,0.3333333333333333,0.0,24.333333333333332,3.3333333333333335
Tomas Plekanec,C,plekato01,0,587,25.0,78.2,20.6,30.2,50.8,5.0,42.8,5.5200000000000005,13.6,5.4,1.6,2.6,18.2,10.8,1.2,170.6,11.9
Tomas Plihal,LW,plihato01,1,587,24.0,29.666666666666668,2.3333333333333335,3.0,5.333333333333333,0.0,8.666666666666666,0.3666666666666667,2.0,0.0,0.3333333333333333,0.3333333333333333,3.0,0.0,0.0,41.0,4.066666666666666
John Pohl,C,pohljo01,1,590,27.0,38.0,5.666666666666667,7.0,12.666666666666666,-2.0,8.0,1.0,4.333333333333333,1.3333333333333333,0.0,0.6666666666666666,5.666666666666667,1.3333333333333333,0.0,48.333333333333336,11.433333333333335
Scott Parse,C,parsesc01,1,590,25.0,59.0,11.0,13.0,24.0,13.0,22.0,3.2,11.0,0.0,0.0,1.0,13.0,0.0,0.0,78.0,14.1
Warren Peters,LW,peterwa01,1,591,26.5,13.5,1.0,0.0,1.0,-0.5,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,10.1
Jason Pominville,RW,pominja01,0,592,25.0,77.0,24.6,36.6,61.2,9.2,22.4,6.68,17.8,5.6,1.2,2.4,21.6,14.2,0.8,211.8,12.0
Alexei Ponikarovsky,LW,ponikal01,0,593,27.0,75.4,20.8,25.0,45.8,6.2,53.2,4.86,16.2,3.8,0.8,1.8,19.2,5.6,0.2,174.8,11.959999999999999
Ryan Potulny,C,potulry01,1,597,23.0,23.2,4.4,5.4,9.8,-3.4,10.8,0.8,2.8,1.4,0.2,0.8,4.2,1.0,0.2,44.4,5.6
Mathieu Perreault,C,perrema01,1,598,22.0,21.0,4.0,5.0,9.0,4.0,6.0,1.0,3.0,1.0,0.0,0.0,5.0,0.0,0.0,27.0,14.8
Marc Pouliot,C,poulima01,1,598,22.0,35.2,4.2,6.4,10.6,-1.0,14.8,0.8,4.0,0.2,0.0,0.6,5.6,0.8,0.0,52.8,9.76
Benoit Pouliot,LW,poulibe01,1,598,21.5,26.0,6.0,4.5,10.5,1.75,15.25,1.3,4.5,1.5,0.0,1.0,3.25,1.25,0.0,39.0,12.5
Wayne Primeau,C,primewa01,1,602,31.0,55.0,5.4,7.8,13.2,-8.0,48.6,0.3,4.2,0.6,0.6,0.8,7.4,0.4,0.0,63.2,6.860000000000001
Vinny Prospal,C,prospva01,0,605,32.0,80.0,22.2,39.6,61.8,-7.8,43.0,5.880000000000001,15.0,7.0,0.2,3.0,30.0,9.6,0.0,208.8,10.64
Petr Prucha,C,pruchpe01,1,606,25.0,67.0,15.6,13.4,29.0,-0.8,25.8,3.1,9.4,6.2,0.0,1.6,9.0,4.4,0.0,110.0,13.280000000000001
Teddy Purcell,RW,purcete01,1,606,23.0,36.666666666666664,3.6666666666666665,7.666666666666667,11.333333333333334,-3.6666666666666665,4.666666666666667,0.6666666666666666,2.3333333333333335,1.3333333333333333,0.0,0.6666666666666666,4.666666666666667,3.0,0.0,59.666666666666664,7.266666666666667
Brandon Prust,LW,prustbr01,1,607,23.666666666666668,38.333333333333336,2.0,3.6666666666666665,5.666666666666667,0.6666666666666666,98.66666666666667,0.3666666666666667,2.0,0.0,0.0,1.3333333333333333,3.6666666666666665,0.0,0.0,22.666666666666668,5.233333333333333
Taylor Pyatt,LW,pyattta01,1,609,26.0,67.8,13.4,12.2,25.6,5.2,43.4,2.7,10.0,3.4,0.0,2.2,10.6,1.6,0.0,119.8,10.92
Ilkka Pikkarainen,RW,pikkail01,1,611,28.0,31.0,1.0,3.0,4.0,-3.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,26.0,3.8
Branko Radivojevic,RW,radivbr01,1,611,26.0,73.0,8.666666666666666,9.666666666666666,18.333333333333332,-9.666666666666666,37.666666666666664,0.7000000000000001,6.666666666666667,2.0,0.0,2.3333333333333335,7.333333333333333,2.3333333333333335,0.0,97.0,8.9
Kevin Porter,RW,porteke01,1,612,22.5,27.0,3.5,3.0,6.5,-2.5,2.0,0.35,2.5,0.5,0.5,1.0,2.5,0.5,0.0,30.0,11.15
Erik Rasmussen,C,rasmuer01,1,614,28.5,69.0,4.0,6.0,10.0,-3.5,28.5,0.44999999999999996,3.5,0.5,0.0,0.0,6.0,0.0,0.0,62.5,7.449999999999999
Alexander Radulov,RW,radulal01,0,614,20.5,72.5,22.0,25.5,47.5,13.0,35.0,5.9,17.5,4.5,0.0,3.0,21.5,4.0,0.0,139.5,16.5
Mason Raymond,LW,raymoma01,0,615,23.0,67.66666666666667,15.0,17.333333333333332,32.333333333333336,1.0,24.666666666666668,3.233333333333333,10.666666666666666,4.333333333333333,0.0,1.3333333333333333,10.333333333333334,7.0,0.0,147.33333333333334,10.133333333333333
Marty Reasoner,C,reasoma01,1,617,30.0,78.0,9.2,16.0,25.2,-7.6,39.6,1.32,7.8,1.2,0.2,0.8,12.2,1.8,2.0,103.2,8.6
Mark Recchi*,RW,recchma01,0,618,39.0,79.6,21.4,35.4,56.8,-13.4,43.6,4.9399999999999995,11.8,9.6,0.0,2.2,19.6,15.2,0.6,158.2,13.580000000000002
Liam Reddox,LW,reddoli01,1,619,23.0,18.666666666666668,1.6666666666666667,3.0,4.666666666666667,-3.0,4.666666666666667,0.13333333333333333,1.3333333333333333,0.3333333333333333,0.0,0.0,3.0,0.0,0.0,17.0,4.266666666666667
Darroll Powe,C,poweda01,1,619,23.5,61.5,7.5,5.5,13.0,-4.0,44.5,0.85,7.5,0.0,0.0,0.0,5.5,0.0,0.0,87.5,8.5
Steve Reinprecht,C,reinpst01,0,624,31.0,73.0,15.4,26.6,42.0,0.8,24.8,4.04,10.6,4.4,0.4,1.6,19.2,7.4,0.0,105.0,14.479999999999999
Jeremy Reich,LW,reichje01,1,625,27.5,45.0,1.0,1.5,2.5,-7.5,70.5,-0.55,1.0,0.0,0.0,0.5,1.0,0.0,0.5,33.0,2.55
Mike Ribeiro,C,ribeimi01,0,627,27.0,76.8,20.4,44.4,64.8,1.8,38.8,6.639999999999999,12.8,7.2,0.4,2.2,25.4,18.6,0.4,133.2,15.9
Mike Ricci,C,riccimi01,1,628,34.5,42.5,5.0,3.5,8.5,-11.5,36.5,-0.05,2.0,2.5,0.5,0.5,2.5,0.5,0.5,27.0,10.0
Brad Richards,C,richabr01,0,629,27.0,74.8,21.6,50.8,72.4,-12.4,18.0,6.38,11.0,9.2,1.4,2.2,25.8,24.0,1.0,253.4,8.559999999999999
Mike Richards,C,richami02,0,630,22.0,74.4,22.0,34.6,56.6,5.6,67.0,6.04,11.8,6.2,4.0,3.4,18.2,15.2,1.2,197.0,10.62
Brad Richardson,RW,richabr02,1,631,22.0,49.6,6.0,8.4,14.4,-0.8,19.2,0.9800000000000001,5.0,0.2,0.8,1.4,8.2,0.0,0.2,79.4,6.1
Patrick Rissmiller,LW,rissmpa01,1,634,28.5,44.5,4.5,6.75,11.25,-2.0,15.0,0.725,4.0,0.5,0.0,0.75,6.0,0.5,0.25,61.75,6.3
Jani Rita,LW,ritaja01,1,635,24.0,51.0,6.0,4.0,10.0,-6.0,10.0,0.5,6.0,0.0,0.0,0.0,4.0,0.0,0.0,49.0,12.2
Byron Ritchie,C,ritchby01,1,636,29.0,60.0,5.0,5.333333333333333,10.333333333333334,-3.0,72.33333333333333,0.3333333333333333,4.666666666666667,0.0,0.3333333333333333,0.0,4.0,1.0,0.3333333333333333,51.0,11.1
Tom Pyatt,C,pyattto01,1,637,22.0,40.0,2.0,3.0,5.0,-5.0,10.0,-0.2,2.0,0.0,0.0,0.0,3.0,0.0,0.0,48.0,4.2
Mika Pyorala,C,pyorami01,1,638,28.0,36.0,2.0,2.0,4.0,-3.0,10.0,-0.3,2.0,0.0,0.0,0.0,2.0,0.0,0.0,41.0,4.9
Gary Roberts,LW,roberga01,1,640,40.5,48.75,10.25,15.75,26.0,-2.5,53.75,2.175,7.0,3.25,0.0,1.5,10.25,5.5,0.0,80.0,11.825
Peter Regin,C,reginpe01,1,641,22.5,43.0,7.0,8.5,15.5,5.0,11.0,1.7,6.5,0.5,0.0,1.0,6.5,2.0,0.0,71.0,11.95
Luc Robitaille*,LW,robitlu01,1,644,39.0,65.0,15.0,9.0,24.0,-6.0,52.0,1.8,12.0,3.0,0.0,2.0,3.0,6.0,0.0,125.0,12.0
Randy Robitaille,C,robitra01,0,645,31.0,71.0,11.0,25.333333333333332,36.333333333333336,-2.3333333333333335,38.666666666666664,3.0,7.333333333333333,3.6666666666666665,0.0,1.3333333333333333,18.0,7.333333333333333,0.0,110.33333333333333,10.0
Jeremy Roenick,C,roenije01,1,646,37.5,59.75,9.5,14.5,24.0,-8.0,29.5,1.7,6.0,3.5,0.0,3.0,10.0,4.0,0.5,84.75,11.05
Brian Rolston,C,rolstbr01,0,647,34.0,77.0,26.2,28.0,54.2,4.6,40.2,6.26,14.0,10.8,1.4,5.4,14.0,13.8,0.2,258.6,9.94
Andre Roy,LW,royan01,1,649,31.5,51.25,2.5,1.5,4.0,-2.25,108.75,0.125,2.5,0.0,0.0,0.5,1.5,0.0,0.0,22.5,11.725
Derek Roy,C,royde01,0,650,24.0,77.0,25.0,40.8,65.8,11.0,49.8,7.12,16.4,7.2,1.4,4.6,26.0,14.2,0.6,187.0,13.52
Bobby Ryan,RW,ryanbo01,0,651,21.0,56.0,23.666666666666668,20.0,43.666666666666664,7.0,40.0,5.8,15.0,8.666666666666666,0.0,2.0,12.666666666666666,7.333333333333333,0.0,156.33333333333334,14.966666666666667
Steve Rucchin,C,rucchst01,1,653,34.5,59.5,9.0,19.5,28.5,1.0,12.0,1.95,6.0,2.5,0.5,0.5,11.5,7.5,0.5,83.5,10.3
Martin Rucinsky,LW,rucinma01,0,654,35.0,48.0,11.0,23.666666666666668,34.666666666666664,-0.6666666666666666,48.0,3.1666666666666665,8.0,3.0,0.0,2.3333333333333335,12.666666666666666,11.0,0.0,105.0,10.166666666666666
Mike Rupp,C,ruppmi01,1,655,28.0,66.6,5.8,4.6,10.4,-3.6,92.8,0.6199999999999999,5.6,0.2,0.0,0.4,4.0,0.4,0.2,66.2,8.68
Jarkko Ruutu,LW,ruutuja01,1,656,32.0,78.8,8.4,10.8,19.2,0.4,134.0,1.36,7.6,0.4,0.4,1.2,10.0,0.2,0.6,79.6,10.6
Tuomo Ruutu,C,ruututu01,1,657,24.0,59.2,13.8,19.0,32.8,-0.6,69.2,3.1599999999999997,9.6,4.2,0.0,1.4,14.8,4.2,0.0,111.4,11.34
Stefan Ruzicka,RW,ruzicst01,1,658,21.0,18.333333333333332,1.3333333333333333,4.333333333333333,5.666666666666667,-0.3333333333333333,15.666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.0,0.0,3.0,1.3333333333333333,0.0,28.666666666666668,4.666666666666667
Michael Ryan,LW,ryanmi01,1,659,27.0,27.666666666666668,2.3333333333333335,2.6666666666666665,5.0,-5.0,11.333333333333334,-0.03333333333333333,2.0,0.0,0.3333333333333333,0.0,2.6666666666666665,0.0,0.0,39.333333333333336,5.166666666666667
Mark Rycroft,RW,rycroma01,1,661,27.5,73.0,6.0,5.0,11.0,-5.5,38.5,0.30000000000000004,5.5,0.0,0.5,2.0,5.0,0.0,0.0,75.5,7.949999999999999
Michael Ryder,RW,rydermi01,0,662,27.0,77.8,23.8,22.2,46.0,-0.6,38.2,5.2,12.8,10.6,0.4,3.8,11.6,10.6,0.0,194.8,12.059999999999999
Rick Rypien,C,rypieri01,1,663,23.0,22.0,1.8,1.2,3.0,-2.0,39.0,0.12,1.6,0.0,0.2,0.2,1.0,0.0,0.2,18.2,13.65
Joe Sakic*,C,sakicjo01,0,665,37.5,55.75,20.75,39.0,59.75,0.5,33.0,6.1000000000000005,13.0,7.75,0.0,2.75,21.25,17.75,0.0,172.75,10.25
Tony Salmelainen,LW,salmeto01,1,665,25.0,57.0,6.0,11.0,17.0,-3.0,26.0,1.3,6.0,0.0,0.0,1.0,10.0,1.0,0.0,54.0,11.1
Sergei Samsonov,LW,samsose01,0,669,29.0,70.2,15.2,23.2,38.4,-6.2,22.8,3.44,11.6,3.6,0.0,1.6,13.6,9.6,0.0,125.0,12.120000000000001
Mikael Samuelsson,RW,samuemi01,0,670,31.0,70.4,19.4,23.0,42.4,11.8,42.0,4.86,13.4,6.0,0.0,2.2,14.6,8.4,0.0,220.2,9.040000000000001
Geoff Sanderson,LW,sandege01,1,671,34.0,58.666666666666664,13.0,16.333333333333332,29.333333333333332,-12.666666666666666,39.333333333333336,2.433333333333333,8.0,4.666666666666667,0.3333333333333333,1.0,11.666666666666666,4.0,0.6666666666666666,114.0,10.299999999999999
Tommi Santala,C,santato01,1,671,27.0,30.0,1.0,5.0,6.0,0.0,24.0,0.4,1.0,0.0,0.0,0.0,5.0,0.0,0.0,20.0,5.0
Oleg Saprykin,LW,sapryol01,1,672,24.5,69.0,13.0,17.5,30.5,-5.5,54.0,2.55,10.5,2.5,0.0,1.5,14.0,3.5,0.0,138.0,9.35
Miroslav Satan,LW,satanmi01,0,675,33.0,69.2,20.8,22.4,43.2,-4.0,37.4,4.24,13.6,7.0,0.2,2.2,14.8,7.4,0.2,163.8,13.040000000000001
Brian Savage,LW,savagbr01,1,677,34.0,66.0,9.0,5.0,14.0,-18.0,28.0,-0.1,4.0,4.0,1.0,1.0,4.0,1.0,0.0,102.0,8.8
Marc Savard,C,savarma01,0,678,30.0,72.2,20.0,58.4,78.4,3.6,69.2,7.8,11.0,8.6,0.4,3.2,30.4,26.8,1.2,186.4,10.739999999999998
